location,source,target,id,fuzzy,context,developer_comments
"src/routes/contact/messages.js","US - 6:00 AM to 5:00 PM Pacific (GMT-7), Monday - Friday","미국 오전 6시 - 오후 5시 태평양 (GMT-7), 월요일 - 금요일","contact.us",false,"contact us - U.S","contact us - U.S"
"src/routes/Faq/components/Questions/faqs.js","Yes! Not only will it, ByteFence is designed to run side-by-side with all antivirus programs. In fact, it's recommended.","","faq.answer1",false,"faq answer1","faq answer1"
"src/routes/Faq/components/Questions/faqs.js","Please make sure that you have copied all digits from the license key. The ByteFence license key consists of NUMBERS ONLY and is in the following format - XXXX-XXXX-XXXX-XXXX. If your key looks different in any way or contains letters, it belongs to some other software and not ByteFence. Double check to avoid confusions. If everything seems right and it is still not working, please contact our <a href=""/contact-us"">support team</a>","","faq.answer10",false,"faq answer10","faq answer10"
"src/routes/Faq/components/Questions/faqs.js","You can see all the available plans here. Make sure to check out our specials offers page where you'll be able to catch great deals and season sales! <a href=""/products/anti-malware/buy"">Choose your plan</a>","","faq.answer11",false,"faq answer11","faq answer11"
"src/routes/Faq/components/Questions/faqs.js","If you find that your computer is working slower than usual, it is probably because of malicious programs or adware installed on it. ByteFence will help you get rid of them and improve your user experience.","","faq.answer12",false,"faq answer12","faq answer12"
"src/routes/Faq/components/Questions/faqs.js","Mouse-click on the Start button in the lower-left corner and select Control Panel ---> Programs ---> Uninstall a Program. Find ByteFence in the list and proceed to uninstall. If it does not work via the control panel, please go to the following file in your Windows Explorer mouse-click on the Start button in the lower-left corner and select Computer -> OSDisk -> Program Files -> ByteFence In this folder you will find a file called uninstall.exe. Run it and ByteFence will be uninstalled.","","faq.answer13",false,"faq answer13","faq answer13"
"src/routes/Faq/components/Questions/faqs.js","You can use ByteFence for free to scan and detect harmful programs. You can also try and remove them from your computer yourself, however, in order to remove them and control the process better, you need to pick a plan and purchase a license.","ByteFence를 이용하여 무료로 해로운 프로그램들을 스캔 및 감지할 수 있습니다. 컴퓨터에서 해로운 프로그램을 직접 제거할 수 있으나, 확실한 제거를 위해 플랜을 선택하고 라이센스를 구매하시기 바랍니다.","faq.answer14",false,"faq answer14","faq answer14"
"src/routes/Faq/components/Questions/faqs.js","If you have already purchased ByteFence and your plan is valid, you absolutely don't have to pay any extra money. Please double check that you have activated it properly. If the problem persits, contact our <a href=""/contact-us"">support center</a>","","faq.answer15",false,"faq answer15","faq answer15"
"src/routes/Faq/components/Questions/faqs.js","Yes, you can use both the free and Pro versions of ByteFence in your business, corporation, government, education or non-profit organization. The free version does not require any additional license of purchase requirements. To use the Pro version, a license is required. Unlike home users however, you can only run the Pro version of ByteFence on a single computer within one of these organizations.","","faq.answer16",false,"faq answer16","faq answer16"
"src/routes/Faq/components/Questions/faqs.js","Please check your bank or PayPal accounts to make sure the payment went through succesfully. If the money was deducted but you haven't received anything from us, contact our support via <a href=""/contact-us"">this form.</a>","","faq.answer17",false,"faq answer17","faq answer17"
"src/routes/Faq/components/Questions/faqs.js","If the payment went through successfully, but you haven't received any emails from us and didn't copy your key from the page right after the payment, this probably means that you have misspelled your email. No worries, our support staff will help you solve this issue. Please contact us via <a href=""/contact-us"">this form.</a>","","faq.answer18",false,"faq answer18","faq answer18"
"src/routes/Faq/components/Questions/faqs.js","ByteFence Anti Malware is currently only available for Windows users. But we are working on it!","","faq.answer19",false,"faq answer19","faq answer19"
"src/routes/Faq/components/Questions/faqs.js","To install, first you will need to download the software on your computer. To do so, click the ""Download"" link at the top of this page. Make sure to pick a location where you can find the setup file after it downloads. Then run the file once the download completes. The installer will take you through a few options that you may want to configure. If you don't understand a particular screen, we recommend just clicking ""Next"" to use the default settings. At the end of the install, just click ""Finish"" and ByteFence Anti-Malware will automatically start.","","faq.answer2",false,"faq answer2","faq answer2"
"src/routes/Faq/components/Questions/faqs.js","ByteFence is compatible with following versions of Windows: Windows XP, Windows Vista, Windows 7, Windows 8, Windows 8.1, Windows 10","","faq.answer20",false,"faq answer20","faq answer20"
"src/routes/Faq/components/Questions/faqs.js","There is nothing wrong. If stopping and starting it again doesn't work, please uninstall your current version and download a new one <a href=""https://cdn.bytefence.com/bytefence-installer-5.4.1.19.exe""<a>from here.</a> Don't forget to activate it with your license key.","","faq.answer21",false,"faq answer21","faq answer21"
"src/routes/Faq/components/Questions/faqs.js","First, please check your email inbox for a confirmation letter from Byte Technologies. This letter should contain your license key. If you can't find it, contact our support center via <a href=""/contact-us"">this form.</a>","","faq.answer22",false,"faq answer22","faq answer22"
"src/routes/Faq/components/Questions/faqs.js","Absolutely! Please download ByteFence to your new computer and sign in using your license key. If any problems occur, contact our support center via <a href=""/contact-us"">this form.</a>","","faq.answer23",false,"faq answer23","faq answer23"
"src/routes/Faq/components/Questions/faqs.js","Before starting these steps, make sure you have ByteFence Anti-Malware downloaded and installed. Don't forget to copy the license key that we sent you via e-mail right after your purchase. Now start the program. It is most likely to be located in your Downloads folder if not specified otherwise during the download. Double click on ByteFence icon and the appliaction will launch. Once it started, enter your license key into the ByteFence application. In the top right corner of the application there is an ACTIVATE link, click it and then enter the key in the activation screen. Watch activation <a href=""https://www.youtube.com/watch?v=2jqpHFTyssU"">tutorial here</a>","","faq.answer3",false,"faq answer3","faq answer3"
"src/routes/Faq/components/Questions/faqs.js","If you are a home user you can install the free version of ByteFence on as many computers are you would like. If you have purchased the Pro version of ByteFence Anti-Malware, you can install it on up to 3 computers within your home using the same license. If you are a business and wish to install ByteFence on multiple computers, please contact our sales team for licensing information.","","faq.answer4",false,"faq answer4","faq answer4"
"src/routes/Faq/components/Questions/faqs.js","To activate ByteFence Anti-Malware Pro on more than one computer, you will need to download and install the software on these computers using the latest version of ByteFence Anti-Malware. The latest version of ByteFence Anti-Malware may be downloaded at any time from the Download link at the top of this page. Once you've installed ByteFence Anti-Malware, you will need to activate your license to enable the Pro features.","","faq.answer5",false,"faq answer5","faq answer5"
"src/routes/Faq/components/Questions/faqs.js","If you think ByteFence should be picking up on a certain potentially malicious program, you can report it to the <a href=""/contact-us"">support team</a>","","faq.answer6",false,"faq answer6","faq answer6"
"src/routes/Faq/components/Questions/faqs.js","You can use ByteFence for free to scan and detect harmful programs. You can also try and remove them from your computer yourself, however, in order to remove them and control the process better you need to pick a plan and purchase a license.","","faq.answer7",false,"faq answer7","faq answer7"
"src/routes/Faq/components/Questions/faqs.js","After choosing a desired plan on the ByteFence website, click on it and you will be automatically redirected to the payment page. You can pay via our secure payment system using your credit card or quickly make a payment through PayPal. <a href=""/products/anti-malware/buy"">Choose your plan</a>","","faq.answer8",false,"faq answer8","faq answer8"
"src/routes/Faq/components/Questions/faqs.js","A license key is an absolute must to make sure your ByteFence is working properly. The first time you will see it is right after the payment is complete. It appears in bold at the top of the page. To make sure you don't lose it we will also send you a confirmation email with your license key in it, make sure you don't delete it.","","faq.answer9",false,"faq answer9","faq answer9"
"src/routes/Faq/components/Questions/faqs.js","Will ByteFence Anti-Malware work with my existing Antivirus software?","","faq.question1",false,"faq question1","faq question1"
"src/routes/Faq/components/Questions/faqs.js","Why isn't my license key working?","","faq.question10",false,"faq question10","faq question10"
"src/routes/Faq/components/Questions/faqs.js","How much does it cost?","","faq.question11",false,"faq question11","faq question11"
"src/routes/Faq/components/Questions/faqs.js","Does it slow down my computer?","","faq.question12",false,"faq question12","faq question12"
"src/routes/Faq/components/Questions/faqs.js","How can I uninstall ByteFence?","","faq.question13",false,"faq question13","faq question13"
"src/routes/Faq/components/Questions/faqs.js","Can I try to remove viruses with ByteFence before paying for it?","","faq.question14",false,"faq question14","faq question14"
"src/routes/Faq/components/Questions/faqs.js","I just bought the program, inserted my license key, but am getting a message that it is invalid or expired. Why do I have to pay again?","","faq.question15",false,"faq question15","faq question15"
"src/routes/Faq/components/Questions/faqs.js","Can I legally use ByteFence Anti-Malware in my business?","","faq.question16",false,"faq question16","faq question16"
"src/routes/Faq/components/Questions/faqs.js","I paid but never saw my license key anywhere or haven't received any emails","","faq.question17",false,"faq question17","faq question17"
"src/routes/Faq/components/Questions/faqs.js","I purchased the program but accidentally closed the window with license key and haven't received any emails. What should I do?","","faq.question18",false,"faq question18","faq question18"
"src/routes/Faq/components/Questions/faqs.js","How do I download and install ByteFence Anti-Malware for Mac?","","faq.question19",false,"faq question19","faq question19"
"src/routes/Faq/components/Questions/faqs.js","How do I install ByteFence Anti-Malware?","","faq.question2",false,"faq question2","faq question2"
"src/routes/Faq/components/Questions/faqs.js","Is ByteFence compatible with my computer?","","faq.question20",false,"faq question20","faq question20"
"src/routes/Faq/components/Questions/faqs.js","The scan slowed down, is there something wrong with my computer or the program?","","faq.question21",false,"faq question21","faq question21"
"src/routes/Faq/components/Questions/faqs.js","I lost my license key!","","faq.question22",false,"faq question22","faq question22"
"src/routes/Faq/components/Questions/faqs.js","I bought a new computer and have a valid ByteFence license. Can I transfer it to my new PC?","","faq.question23",false,"faq question23","faq question23"
"src/routes/Faq/components/Questions/faqs.js","How do I activate ByteFence Anti-Malware?","","faq.question3",false,"faq question3","faq question3"
"src/routes/Faq/components/Questions/faqs.js","How many computers may I install ByteFence Anti-Malware on?","","faq.question4",false,"faq question4","faq question4"
"src/routes/Faq/components/Questions/faqs.js","How do I activate ByteFence Anti-Malware on more than one computer?","","faq.question5",false,"faq question5","faq question5"
"src/routes/Faq/components/Questions/faqs.js","I have a malicious program on my computer and ByteFence is not picking up on it, what should I do?","","faq.question6",false,"faq question6","faq question6"
"src/routes/Faq/components/Questions/faqs.js","Can I get a trial version before purchasing?","","faq.question7",false,"faq question7","faq question7"
"src/routes/Faq/components/Questions/faqs.js","How can I pay for this program?","","faq.question8",false,"faq question8","faq question8"
"src/routes/Faq/components/Questions/faqs.js","Where is my license key?","","faq.question9",false,"faq question9","faq question9"
"src/routes/Faq/components/Watch/messages.js","Choose a relevant question, click on it and get an instant answer","관련 질문을 선택하세요. 클릭 후 바로 해답을 얻으세요","home.watch.choose",false,"Home Infected Choose","Home Infected Choose"
"src/routes/Faq/components/Watch/messages.js","Have a question? Read our comprehensive answers and solve any issues in a matter of minutes.","질문이 있습니까? 저희의 종합 답변을 읽고 바로 모든 문제를 해결하세요.","home.watch.subtitle",false,"Home Infected Subtitle","Home Infected Subtitle"
"src/routes/Faq/components/Watch/messages.js","Watch our ByteFence beginner's guide explaining how to Download, Install and Activate!","다운로드, 설치, 활성화 방법에 대한 설명을 포함한 저희의 ByteFence 초보자 가이드를 시청하세요!","home.watch.title",false,"Home Infected Title","Home Infected Title"
"src/routes/Faq/messages.js","ByteFence Anti Malware Online Support Center Have a question? We have an answer!","","contact.faq.title",false,"contact.faq.title","contact.faq.title"
"src/routes/messages.js","Test Title","","general.testTitle",false,"general.testTitle","general.testTitle"
"src/routes/Support/messages.js","Contact Us",연락정보,"support.header",false,"support header","support header"
"src/routes/Support/messages.js","For questions and help regarding malware removal, malware protection, installation, uninstallation, and more, please open a ticket in our<a target='_blank'> support page </a>using<a target='_blank'> this form.</a>","","support.subTitle1",false,"support subTitle1","support subTitle1"
"src/routes/Support/messages.js","For help with purchases, licenses, subscriptions, billing, refunds, and much more, please contact us at <a href='mailto:billing@bytefence.com'>billing@bytefence.com</a>, or visit our <a href='support.html'>sales support page</a>.","","support.subTitle2",false,"support subTitle2","support subTitle2"
"src/routes/Support/messages.js","If you think that ByteFence Anti-Malware has incorrectly reported a file as malware, please contact us at <a href='mailto:falsedetection@bytefence.com'>falsedetection@bytefence.com</a>","","support.subTitle3",false,"support subTitle3","support subTitle3"
"src/routes/Support/messages.js","Byte Technologies LLC<br />1521 Concord Pike, STE 301, Wilmington, Delaware 19803, USA","","support.subTitle4",false,"support subTitle4","support subTitle4"
"src/routes/Support/messages.js","online support","온라인 지원","support.title1",false,"support title1","support title1"
"src/routes/Support/messages.js","sales support","판매 지원","support.title2",false,"support title2","support title2"
"src/routes/Support/messages.js","report a false positive detection","잘못된 감지 신고","support.title3",false,"support title3","support title3"
"src/routes/Support/messages.js","contact us via snail mail","일반 우편 주소","support.title4",false,"support title4","support title4"
"src/components/PaymentForm/text.js","Please enter a valid city name","유효한 도시명을 입력하십시오","payment.error.city",false,"Payment Field city Error Message","Payment Field city Error Message"
"src/components/PaymentForm/text.js","Please enter a valid postcode of 8 numbers","유효한 우편번호 8자를 입력하십시오","payment.error.postcode",false,"Payment Field postcode Error Message","Payment Field postcode Error Message"
"src/components/PaymentForm/text.js","Please enter a valid state name","유효한 주 이름을 입력하십시오","payment.error.state",false,"Payment Field state Error Message","Payment Field state Error Message"
"src/components/PaymentForm/text.js","Billing Address","청구서 주소","payment.labels.address",false,"payment labels - address during registration","payment labels - address during registration"
"src/components/PaymentForm/text.js",CPF/CNPJ,CPF/CNPJ,"payment.labels.cpf",false,"payment labels - zip code","payment labels - zip code"
"src/routes/About/messages.js","1521 Concord Pike, Wilmington, Delaware 19803, USA","","about.address",false,"about.address","about.address"
"src/routes/About/messages.js","We're helping the world fight malware, one threat at a time","저희는 이 세계가 멀웨어를 싸워 이길 수 있도록 돕습니다","about.heading1",false,"about.heading1","about.heading1"
"src/routes/About/messages.js","We're committed to providing outstanding support","저희는 뛰어난 지원 서비스를 제공하기 위해 헌신합니다","about.heading2",false,"about.heading2","about.heading2"
"src/routes/About/messages.js","We're a global company that understands local needs","저희는 로컬 니즈를 이해하는 글로벌 회사입니다","about.heading3",false,"about.heading3","about.heading3"
"src/routes/About/messages.js","We strongly believe that users should enjoy a malware-free computing experience. While the Internet is full of an endless amount of threats, we have built our company and our products to help keep you safe from them. We know, that in the world of malware, there is a zero margin of error.","저희는 사용자들이 멀웨어가 없는 컴퓨터 사용을 즐길 수 있어야 한다고 생각합니다. 인터넷은 수많은 위협들로 가득차있지만, 저희 회사는 여러분들이 이러한 위험요소로부터 안전할 수 있도록 저희의 제품을 개발하였습니다. 멀웨어의 세상은 오차 범위를 가지고 있지 않습니다.","about.paragraph1",false,"about.paragraph1","about.paragraph1"
"src/routes/About/messages.js","Byte Technologies consists of an experienced team of talented programmers and malware researchers with a mission to build innovative anti-malware products. ByteFence Anti-Malware is our premium solution for keeping you and your privacy safe from the malware threats you face each day.","Byte 테크놀로지스는 재능있는 프로그래머들과 혁신적인 안티 멀웨어 제품을 개발하고자하는 사명을 가진 멀웨어 연구가들로 구성된 경험 많은 팀으로 구성되어 있습니다. ByeFence 안티 멀웨어는 일상에서 겪는 멀웨어 위협으로부터 당신의 개인정보를 보호하기 위한 저희의 프리미엄 솔루션입니다.","about.paragraph2",false,"about.paragraph2","about.paragraph2"
"src/routes/About/messages.js","For a very long time, Byte Technologies has been a pioneer in the field of malware detection and removal. Today, we protect millions of users with technology that predicts emerging malware and allows us to create defenses before they do any damage.","오랜 시간 동안 Byte 테크놀로지스는 멀웨어 감지와 제거 분야에 선구자가 되어왔습니다. 저희는 오늘날 발생하는 멀웨어를 감지하고 이 멀웨어가 그 어떠한 손해를 입히기 전 방어하는 기술로 수 백만명의 사용자들을 보호하고 있습니다.","about.paragraph3",false,"about.paragraph3","about.paragraph3"
"src/routes/About/messages.js","We design our software to be simple to install, configure and run. But on the rare occasions when help is needed, our highly skilled technical team provides a quick response. We also offer a wealth of online resources and free-of-charge support for products during evaluation.","저희는 설치, 설정, 작동이 간편한 소프트웨어를 개발합니다. 그러나 도움이 필요하신 경우, 저희의 실력있는 기술 팀이 신속하게 도와드리겠습니다. 저희는 또한 제품에 대한 풍부한 온라인 자료와 무료 지원 서비스를 제공합니다.","about.paragraph4",false,"about.paragraph4","about.paragraph4"
"src/routes/About/messages.js","Byte Technologies is an international success story. We have offices around the world and are headquarters in the US. We also have partners and customers the world over, so we can provide localized customer service, see the big issues, spot emerging threats 24x7 and provide solutions ahead of the market immediately.","Byte 테크놀로지스는 국제적인 성공 스토리를 가지고 있습니다. 저희는 전 세계에 지점을 두고 있으며, 미국에 본사를 두고 있습니다. 저희는 또한 지역화된 고객 서비스를 제공하고, 큰 문제를 확인하고, 연중무휴 나타나는 위협을 찾고, 시장보다 훨씬 빠르게 솔루션을 즉시 제공할 수 있도록 전 세계에 파트너들과 고객을 보유하고 있습니다.","about.paragraph5",false,"about.paragraph5","about.paragraph5"
"src/routes/About/messages.js","Global headquarters","글로벌 본사","about.paragraph6",false,"about.paragraph6","about.paragraph6"
"src/routes/About/messages.js","Our Company",회사,"about.title",false,"about.title","about.title"
"src/routes/cart/messages.js","ByteFence Anti-malware’s cutting edge software detects and removes Trojans, Worms, Spyware, Crapware and other high risk malware","ByteFence 안티-멀웨어는 최신 Trojans, Worms, Spyware, Crapware, 기타 고위험 멀웨어를 감지 및 제거합니다","cart.bfTitle",false,"cart.bfTitle","cart.bfTitle"
"src/routes/cart/messages.js","Change Plan","플랜 변경","cart.changePlan",false,"cart.changePlan","cart.changePlan"
"src/routes/cart/messages.js","Payment Information","결제 정보","cart.paymentInformation",false,"cart.paymentInformation","cart.paymentInformation"
"src/routes/cart/messages.js","You will automatically be billed {currency}{price} on a {frequency} basis, for ByteFence Anti-malware, charged to the same payment method you provide today, until you cancel by emailing support@bytefence.com, at least 3 days prior to the renewal to avoid being charged.","","cart.subscriptionAndTermsNote",false,"cart.subscriptionAndTermsNote","cart.subscriptionAndTermsNote"
"src/routes/cart/messages.js","Subscription and Billing Terms:","","cart.subscriptionAndTermsTitle",false,"cart.subscriptionAndTermsTitle","cart.subscriptionAndTermsTitle"
"src/routes/cart/messages.js","Your transaction is secured using ssl encryption","귀하의 거래는 ssl 암호를 이용하여 안전하게 처리됩니다","cart.transactionSecured",false,"cart.transactionSecured","cart.transactionSecured"
"src/routes/cart/messages.js","ByteVPN allows you to privately and securely surf the web from anywhere in the world with complete anonymity, so your privacy will remain safe and secured","","cart.vpnTitle",false,"cart.vpnTitle","cart.vpnTitle"
"src/routes/cart/messages.js","We do not store your payment information on our systems.","저희는 시스템에 귀하의 결제 정보를 저장하지 않습니다.","cart.weDoNotStore",false,"cart.weDoNotStore","cart.weDoNotStore"
"src/routes/Features/messages.js","Works Amazingly Alongside Every Other AV Software","모든 기타 AV 소프트웨어와 함께 완벽히 작동합니다","features.advantage1",false,"features.advantage1","features.advantage1"
"src/routes/Features/messages.js","Reliable Protection for Your Daily Use And Work","매일 사용과 업무를 위한 신뢰할 수 있는 보호","features.advantage2",false,"features.advantage2","features.advantage2"
"src/routes/Features/messages.js",Pro,Pro,"features.advantage2Title",false,"features.advantage2Title","features.advantage2Title"
"src/routes/Features/messages.js","The Best Defense Against Unwanted Adware","원치않는 Adware에 대한 최고의 방어","features.advantage3",false,"features.advantage3","features.advantage3"
"src/routes/Features/messages.js","Buy Now","지금 구매","features.buy",false,"features.buy","features.buy"
"src/routes/Features/messages.js","Real-time protection keeps you protected<br/>all the time from dangerous infections and unwanted software.","","features.description1",false,"features.description1","features.description1"
"src/routes/Features/messages.js","Robust protection against all malware. Scans and removes harmful Trojans, Worms and Spyware.","모든 멀웨어에 대한 강력한 보호. <br/> 해로운 Trojans, Worms, Spyware를 스캔하고 제거하세요.","features.description2",false,"features.description2","features.description2"
"src/routes/Features/messages.js","Free Download","무료 다운로드","features.download1",false,"features.download1","features.download1"
"src/routes/Features/messages.js","Download Now","지금 다운로드","features.download2",false,"features.download2","features.download2"
"src/routes/Features/messages.js",Free,"","features.free",false,"features advantage 1 title","features advantage 1 title"
"src/routes/Features/messages.js","Scans for Crapware","Crapware 스캔","features.function1",false,"features function 1","features function 1"
"src/routes/Features/messages.js","Scans for Malware","멀웨어 스캔","features.function2",false,"features function 2","features function 2"
"src/routes/Features/messages.js","Real-time scans for Crapware","Crapware 실시간 스캔","features.function3",false,"features function 3","features function 3"
"src/routes/Features/messages.js","Real-time scans for Malware","멀웨어 실시간 스캔","features.function4",false,"features function 4","features function 4"
"src/routes/Features/messages.js","Removes Crapware","Crapware 제거","features.function5",false,"features function 5","features function 5"
"src/routes/Features/messages.js","Removes Malware","멀웨어 제거","features.function6",false,"features function 6","features function 6"
"src/routes/Features/messages.js","Ultimate protection against Malware, Spyware and Crapware, for Free","멀웨어, Spyware, Crapware에 대한 최고의 무료 프로텍션","features.title",false,"features title","features title"
"src/routes/Features/messages.js","PROTECTED 24/7","항시 보호","features.title1",false,"features.title1","features.title1"
"src/routes/Features/messages.js","REMOVES HARMFUL MALWARE","해로운 멀웨어 제거","features.title2",false,"features.title2","features.title2"
"src/components/PaymentForm/text.js","Processing...","처리중...","payment.ProcessingButton",false,"payment.ProcessingButton","payment.ProcessingButton"
"src/components/PaymentForm/text.js","By checking this box, I am electronically signing my order, agreeing to the below Subscription and Billing Terms, and agreeing to ByteFence’s {pp} and {terms}.","","payment.checkbox.text",false,"payment.checkbox.text","payment.checkbox.text"
"src/components/PaymentForm/text.js","By checking this box, I am electronically signing my order, agreeing to ByteVPN {pp}, {terms}, and Subscription and Billing Terms above.","","payment.checkboxTextVPN.text",false,"payment.checkboxTextVPN.text","payment.checkboxTextVPN.text"
"src/components/PaymentForm/text.js","Please enter a valid CPF / CNPJ number","유효한 CPF / CNPJ 번호를 입력하십시오","payment.error.cpf",false,"Payment Field cpf Error Message","Payment Field cpf Error Message"
"src/components/PaymentForm/text.js","Please enter a valid street name and number","유효한 거리명과 번호를 입력하십시오","payment.error.street",false,"Payment Field cpf street Message","Payment Field cpf street Message"
"src/components/PaymentForm/text.js",Expiration,만료,"payment.labels.expiry",false,"payment labels - expiry","payment labels - expiry"
"src/components/PaymentForm/text.js","Street name and number","거리명과 번호","payment.placeholder.Address",false,"payment placeholder - Address","payment placeholder - Address"
"src/components/PaymentForm/text.js","enter your CPF / CNPJ number...","CPF / CNPJ 번호를 입력하세요...","payment.placeholder.CPF",false,"payment placeholder - CPF","payment placeholder - CPF"
"src/components/PaymentForm/text.js","enter your credit card number...","신용카드 번호를 입력하세요...","payment.placeholder.Card",false,"payment placeholder - Card","payment placeholder - Card"
"src/components/PaymentForm/text.js","enter your first name...","이름을 입력하세요...","payment.placeholder.FirstName",false,"payment placeholder - FirstName","payment placeholder - FirstName"
"src/components/PaymentForm/text.js","enter your last name...","성을 입력하세요...","payment.placeholder.LastName",false,"payment placeholder - LastName","payment placeholder - LastName"
"src/components/PaymentForm/text.js","enter your ZIP code","당신의 우편 번호를 입력 해주세요","payment.placeholder.Zip",false,"payment placeholder - Zip","payment placeholder - Zip"
"src/components/PaymentForm/text.js","enter your email address...","이메일 주소를 입력하세요...","payment.placeholder.emailAdd",false,"payment placeholder - Email","payment placeholder - Email"
"src/components/PaymentForm/text.js","Please enter a valid security code","유효한 보안 코드를 입력하십시오","payment.toolTip.Cvc",false,"payment toolTip - Cvc","payment toolTip - Cvc"
"src/components/PaymentForm/text.js","Please enter a valid expiry date","유효한 만료 날짜를 입력하십시오","payment.toolTip.Expiry",false,"payment toolTip - Expiry","payment toolTip - Expiry"
"src/routes/download/messages.js","Click here to install","설치를 위해 여기를 클릭","downloadTYP.arrow",false,"downloadTYP.arrow","downloadTYP.arrow"
"src/routes/download/messages.js","bytefence.com - Byte Technologies LLC. All rights Reserved. All Other trademarks are the property of their respective owners","bytefence.com - Byte Technologies LLC. 모든 권리 소유. 모든 기타 상표는 해당 소유주의 소유물입니다.","downloadTYP.disclaimer",false,"downloadTYP.disclaimer","downloadTYP.disclaimer"
"src/routes/download/messages.js","ENJOY AND STAY SAFE!","안전함을 즐기세요!","downloadTYP.footer",false,"downloadTYP.footer","downloadTYP.footer"
"src/routes/download/messages.js","try again","","downloadTYP.link",false,"downloadTYP.link","downloadTYP.link"
"src/routes/download/messages.js","FOLLOW THESE EASY STEPS TO INSTALL BYTEFENCE ANTI-MALWARE.","","downloadTYP.subHeader",false,"downloadTYP.subHeader","downloadTYP.subHeader"
"src/routes/download/messages.js","If your download does not start automatically, please","","downloadTYP.text",false,"downloadTYP.text","downloadTYP.text"
"src/routes/download/messages.js","You’re almost there!","","downloadTYP.title",false,"downloadTYP.title","downloadTYP.title"
"src/routes/download/steps.js","Click the installer file <br> bytefence-installer.exe <br> on your downloads bar.","","downloadTYP.chrome.step1.text",false,"downloadTYP.chrome.step1.text","downloadTYP.chrome.step1.text"
"src/routes/download/steps.js","1. Open the installer","1. 인스톨러 열기","downloadTYP.chrome.step1.title",false,"downloadTYP.chrome.step1.title","downloadTYP.chrome.step1.title"
"src/routes/download/steps.js","When Windows asks you, <br> select Run to begin installing.","","downloadTYP.chrome.step2.text",false,"downloadTYP.chrome.step2.text","downloadTYP.chrome.step2.text"
"src/routes/download/steps.js","2. Run the installer","2. 인스톨러 실행","downloadTYP.chrome.step2.title",false,"downloadTYP.chrome.step2.title","downloadTYP.chrome.step2.title"
"src/routes/download/steps.js","When the installer opens,<br> click Next > to begin.","","downloadTYP.chrome.step3.text",false,"downloadTYP.chrome.step3.text","downloadTYP.chrome.step3.text"
"src/routes/download/steps.js","3. Install","3. 설치","downloadTYP.chrome.step3.title",false,"downloadTYP.chrome.step3.title","downloadTYP.chrome.step3.title"
"src/routes/download/steps.js","After ByteFence Anti-Malware <br> is installed, a shortcut will <br> appear on your desktop","","downloadTYP.chrome.step4.text",false,"downloadTYP.chrome.step4.text","downloadTYP.chrome.step4.text"
"src/routes/download/steps.js","4. Open","4. 열기","downloadTYP.chrome.step4.title",false,"downloadTYP.chrome.step4.title","downloadTYP.chrome.step4.title"
"src/routes/download/steps.js","Click on the ""Run"" button in the Edge bottom <br> menu that appeared.","","downloadTYP.edge.step1.text",false,"downloadTYP.edge.step1.text","downloadTYP.edge.step1.text"
"src/routes/download/steps.js","1. Open the installer","1. 인스톨러 열기","downloadTYP.edge.step1.title",false,"downloadTYP.edge.step1.title","downloadTYP.edge.step1.title"
"src/routes/download/steps.js","When the installer opens, <br> click Next > to begin.","","downloadTYP.edge.step2.text",false,"downloadTYP.edge.step2.text","downloadTYP.edge.step2.text"
"src/routes/download/steps.js","2. Install","","downloadTYP.edge.step2.title",false,"downloadTYP.edge.step2.title","downloadTYP.edge.step2.title"
"src/routes/download/steps.js","After ByteFence Anti-Malware <br> is installed, a shortcut will <br> appear on your desktop","","downloadTYP.edge.step3.text",false,"downloadTYP.edge.step3.text","downloadTYP.edge.step3.text"
"src/routes/download/steps.js","3. Open","","downloadTYP.edge.step3.title",false,"downloadTYP.edge.step3.title","downloadTYP.edge.step3.title"
"src/routes/download/steps.js","In the Firefox notification that appeared, <br> choose ""Save File"".","","downloadTYP.fireFox.step1.text",false,"downloadTYP.fireFox.step1.text","downloadTYP.fireFox.step1.text"
"src/routes/download/steps.js","1. Open the installer","1. 인스톨러 열기","downloadTYP.fireFox.step1.title",false,"downloadTYP.fireFox.step1.title","downloadTYP.fireFox.step1.title"
"src/routes/download/steps.js","On the top right menu, click on the ""down"" <br> arrow, and then click on the file you <br> downloaded.","","downloadTYP.fireFox.step2.text",false,"downloadTYP.fireFox.step2.text","downloadTYP.fireFox.step2.text"
"src/routes/download/steps.js","2. Run the installer","2. 인스톨러 실행","downloadTYP.fireFox.step2.title",false,"downloadTYP.fireFox.step2.title","downloadTYP.fireFox.step2.title"
"src/routes/download/steps.js","When the installer opens, <br> click Next > to begin.","","downloadTYP.fireFox.step3.text",false,"downloadTYP.fireFox.step3.text","downloadTYP.fireFox.step3.text"
"src/routes/download/steps.js","3. Install","3. 설치","downloadTYP.fireFox.step3.title",false,"downloadTYP.fireFox.step3.title","downloadTYP.fireFox.step3.title"
"src/routes/download/steps.js","After ByteFence Anti-Malware <br> is installed, a shortcut will <br> appear on your desktop","","downloadTYP.fireFox.step4.text",false,"downloadTYP.fireFox.step4.text","downloadTYP.fireFox.step4.text"
"src/routes/download/steps.js","4. Open","4. 열기","downloadTYP.fireFox.step4.title",false,"downloadTYP.fireFox.step4.title","downloadTYP.fireFox.step4.title"
